Timestamp; robot ID; x coordinate; y coordinate; angle; current joint x; current joint y; previous joint x; previous joint y; it entry; age 
9802; 10; 12.8123; 6.75509; 65.1806; 12.3851; 6.93123; 0; 0; 6488; 3314
9802; 11; 13.3674; 6.93861; 74.9536; 13.0637; 6.81016; 0; 0; 7103; 2699
9802; 12; 13.9681; 6.57554; 73.1129; 13.7001; 6.60262; 0; 0; 7671; 2131
9802; 13; 14.3659; 6.28201; 76.2724; 13.9984; 6.23086; 14.3358; 6.62651; 8212; 1590
9802; 14; 14.8699; 5.87357; 78.7664; 14.4077; 5.94933; 0; 0; 9720; 82
9809; 1; 9.20772; 5.44446; 38.4629; 9.19928; 5.7687; 8.76361; 5.25733; 2456; 7353
9809; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7983
9809; 3; 9.90119; 5.51506; 45.0102; 9.58343; 5.4617; 0; 0; 2693; 7116
9809; 4; 9.98042; 6.44132; 55.5365; 10.076; 5.97977; 0; 0; 4383; 5426
9809; 5; 12.0744; 7.17381; 64.6607; 11.8973; 6.98371; 11.7704; 7.47429; 5954; 3855
9809; 6; 10.4743; 6.79793; 61.3041; 10.2975; 6.3858; 0; 0; 4641; 5168
9809; 7; 11.444; 7.76778; 61.6093; 11.5929; 7.28428; 0; 0; 5869; 3940
9809; 8; 11.5163; 6.82513; 63.8242; 11.1617; 6.48581; 0; 0; 5538; 4271
9809; 9; 10.7522; 6.19979; 57.2937; 10.7157; 6.4701; 10.336; 6.1285; 5425; 4384
9809; 10; 12.8132; 6.7553; 65.1801; 12.3828; 6.94206; 0; 0; 6488; 3321
9809; 11; 13.3681; 6.9385; 74.9526; 13.0645; 6.81027; 0; 0; 7103; 2706
9809; 12; 13.9686; 6.57532; 73.1135; 13.7006; 6.60229; 0; 0; 7671; 2138
9809; 13; 14.3663; 6.28178; 76.2731; 13.999; 6.23053; 14.3361; 6.62639; 8212; 1597
9809; 14; 14.8705; 5.87302; 78.7655; 14.4083; 5.949; 0; 0; 9720; 89
9863; 1; 9.20774; 5.44449; 38.4629; 9.19928; 5.7687; 8.76361; 5.25733; 2456; 7407
9863; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 8037
9863; 3; 9.90023; 5.5159; 45.015; 9.58346; 5.46174; 0; 0; 2693; 7170
9863; 4; 9.97703; 6.44201; 55.5429; 10.0742; 5.98132; 0; 0; 4383; 5480
9863; 5; 12.0781; 7.1715; 64.6607; 11.9046; 6.98282; 11.7741; 7.47198; 5954; 3909
9863; 6; 10.4989; 6.79931; 61.2021; 10.2958; 6.38736; 0; 0; 4641; 5222
9863; 7; 11.4482; 7.76564; 61.6074; 11.6001; 7.28339; 0; 0; 5869; 3994
9863; 8; 11.5168; 6.82493; 63.8094; 11.1554; 6.48253; 0; 0; 5538; 4325
9863; 9; 10.7502; 6.20137; 57.2938; 10.7123; 6.47345; 10.3342; 6.13006; 5425; 4438
9863; 10; 12.8106; 6.74575; 65.1445; 12.3877; 6.93128; 0; 0; 6488; 3375
9863; 11; 13.3282; 6.87357; 74.7301; 13.0597; 6.80017; 0; 0; 7103; 2760
9863; 12; 13.8955; 6.46367; 73.1272; 13.6303; 6.48835; 0; 0; 7671; 2192
9863; 13; 14.2932; 6.17013; 76.2867; 13.9286; 6.1166; 14.2603; 6.51703; 8212; 1651
9863; 14; 14.8023; 5.74911; 78.7226; 14.3379; 5.83509; 0; 0; 9720; 143
9867; 1; 9.20772; 5.44448; 38.463; 9.19928; 5.7687; 8.76361; 5.25733; 2456; 7411
9867; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 8041
9867; 3; 9.89994; 5.51597; 45.0158; 9.58343; 5.46174; 0; 0; 2693; 7174
9867; 4; 9.97692; 6.44241; 55.5411; 10.0734; 5.9814; 0; 0; 4383; 5484
9867; 5; 12.0769; 7.17203; 64.6607; 11.9048; 6.98449; 11.7729; 7.47252; 5954; 3913
9867; 6; 10.4975; 6.7995; 61.2051; 10.2949; 6.38743; 0; 0; 4641; 5226
9867; 7; 11.4476; 7.76637; 61.6052; 11.6003; 7.28505; 0; 0; 5869; 3998
9867; 8; 11.5159; 6.82526; 63.8109; 11.1544; 6.48262; 0; 0; 5538; 4329
9867; 9; 10.7497; 6.20153; 57.2938; 10.7114; 6.47356; 10.3334; 6.13013; 5425; 4442
9867; 10; 12.8137; 6.75059; 65.1677; 12.3865; 6.92756; 0; 0; 6488; 3379
9867; 11; 13.3378; 6.8852; 74.747; 13.0645; 6.80667; 0; 0; 7103; 2764
9867; 12; 13.908; 6.47853; 73.1258; 13.6425; 6.50343; 0; 0; 7671; 2196
9867; 13; 14.3057; 6.18499; 76.2854; 13.9409; 6.13168; 14.2731; 6.53167; 8212; 1655
9867; 14; 14.8137; 5.7685; 78.7395; 14.3502; 5.85017; 0; 0; 9720; 147
9923; 1; 9.20771; 5.44445; 38.4629; 9.20902; 5.79574; 8.76361; 5.25733; 2456; 7467
9923; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 8097
9923; 3; 9.89996; 5.51566; 45.0155; 9.58634; 5.46796; 0; 0; 2693; 7230
9923; 4; 9.97713; 6.44203; 55.5405; 10.0737; 5.98077; 0; 0; 4383; 5540
9923; 5; 12.0773; 7.17114; 64.6607; 11.9025; 6.97998; 11.7733; 7.47162; 5954; 3969
9923; 6; 10.4812; 6.79941; 61.2683; 10.2952; 6.38679; 0; 0; 4641; 5282
9923; 7; 11.4477; 7.76539; 61.6061; 11.598; 7.28054; 0; 0; 5869; 4054
9923; 8; 11.5161; 6.82453; 63.8099; 11.1546; 6.48181; 0; 0; 5538; 4385
9923; 9; 10.7498; 6.20106; 57.2937; 10.7117; 6.47284; 10.3336; 6.12949; 5425; 4498
9923; 10; 12.8125; 6.74918; 65.161; 12.3889; 6.92885; 0; 0; 6488; 3435
9923; 11; 13.3647; 6.93092; 74.9648; 13.0619; 6.80398; 0; 0; 7103; 2820
9923; 12; 13.9652; 6.57171; 73.1202; 13.6986; 6.59755; 0; 0; 7671; 2252
9923; 13; 14.3629; 6.27817; 76.2797; 13.9969; 6.2258; 14.3314; 6.6239; 8212; 1711
9923; 14; 14.8695; 5.86357; 78.7433; 14.4062; 5.94428; 0; 0; 9720; 203
9931; 1; 9.20288; 5.44041; 38.4655; 9.20905; 5.7943; 8.76361; 5.25733; 2456; 7475
9931; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 8105
9931; 3; 9.89953; 5.51586; 45.0157; 9.58276; 5.46146; 0; 0; 2693; 7238
9931; 4; 9.97911; 6.4438; 55.5292; 10.0731; 5.98105; 0; 0; 4383; 5548
9931; 5; 12.0714; 7.17488; 64.6607; 11.8966; 6.98371; 11.7674; 7.47535; 5954; 3977
9931; 6; 10.4898; 6.79952; 61.233; 10.2946; 6.38707; 0; 0; 4641; 5290
9931; 7; 11.4456; 7.77046; 61.5905; 11.5921; 7.28428; 0; 0; 5869; 4062
9931; 8; 11.5129; 6.8265; 63.8223; 11.1541; 6.48207; 0; 0; 5538; 4393
9931; 9; 10.7492; 6.20128; 57.2937; 10.7111; 6.47313; 10.333; 6.12977; 5425; 4506
9931; 10; 12.8105; 6.75659; 65.1814; 12.3831; 6.93259; 0; 0; 6488; 3443
9931; 11; 13.3661; 6.9414; 74.9621; 13.056; 6.82073; 0; 0; 7103; 2828
9931; 12; 13.9652; 6.5825; 73.1257; 13.6997; 6.60742; 0; 0; 7671; 2260
9931; 13; 14.363; 6.28896; 76.2852; 13.9981; 6.23567; 14.3304; 6.63561; 8212; 1719
9931; 14; 14.8705; 5.87447; 78.7473; 14.4074; 5.95416; 0; 0; 9720; 211
9987; 1; 9.2028; 5.44036; 38.4646; 9.20902; 5.79342; 8.76361; 5.25733; 2456; 7531
9987; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 8161
9987; 3; 9.89979; 5.51582; 45.0161; 9.58291; 5.46123; 0; 0; 2693; 7294
9987; 4; 9.97663; 6.44223; 55.541; 10.0729; 5.98136; 0; 0; 4383; 5604
9987; 5; 12.0752; 7.17253; 64.6607; 11.9004; 6.98136; 11.7712; 7.47301; 5954; 4033
9987; 6; 10.4676; 6.79925; 61.3193; 10.2944; 6.3874; 0; 0; 4641; 5346
9987; 7; 11.4449; 7.76652; 61.6089; 11.5959; 7.28193; 0; 0; 5869; 4118
9987; 8; 11.5149; 6.82536; 63.8138; 11.1537; 6.48246; 0; 0; 5538; 4449
9987; 9; 10.7494; 6.20133; 57.2938; 10.7108; 6.47352; 10.3328; 6.1301; 5425; 4562
9987; 10; 12.8104; 6.75051; 65.1607; 12.3868; 6.93024; 0; 0; 6488; 3499
9987; 11; 13.3622; 6.92966; 74.9537; 13.0558; 6.80503; 0; 0; 7103; 2884
9987; 12; 13.9609; 6.5684; 73.1236; 13.6932; 6.60093; 0; 0; 7671; 2316
9987; 13; 14.3586; 6.27486; 76.2831; 14.0049; 6.22782; 14.3264; 6.62116; 8212; 1775
9994; 1; 9.2028; 5.44034; 38.4645; 9.20903; 5.79887; 8.76361; 5.25733; 2456; 7538
9994; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 8168
9994; 3; 9.89983; 5.51549; 45.0158; 9.58064; 5.46374; 0; 0; 2693; 7301
9994; 4; 9.97661; 6.44168; 55.5415; 10.0734; 5.98054; 0; 0; 4383; 5611
9994; 5; 12.0759; 7.17147; 64.6608; 11.9; 6.98013; 11.7663; 7.47269; 5954; 4040
9994; 6; 10.4699; 6.79887; 61.3104; 10.2987; 6.38076; 0; 0; 4641; 5353
9994; 7; 11.4449; 7.7652; 61.6118; 11.5955; 7.2807; 0; 0; 5869; 4125
9994; 8; 11.5152; 6.82454; 63.8123; 11.1556; 6.49289; 0; 0; 5538; 4456
9994; 9; 10.7495; 6.20086; 57.2937; 10.7115; 6.45809; 10.3372; 6.12346; 5425; 4569
9994; 10; 12.8122; 6.75043; 65.1662; 12.3876; 6.92918; 0; 0; 6488; 3506
9994; 11; 13.3642; 6.92879; 74.946; 13.0614; 6.8021; 0; 0; 7103; 2891
9994; 12; 13.961; 6.5654; 73.1272; 13.696; 6.59111; 0; 0; 7671; 2323
9994; 13; 14.3587; 6.27186; 76.2867; 13.9941; 6.21833; 14.3258; 6.61876; 8212; 1782
10047; 1; 9.20281; 5.44033; 38.4645; 9.19928; 5.7687; 8.76361; 5.25733; 2456; 7591
10047; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 8221
10047; 3; 9.9; 5.51545; 45.0154; 9.58046; 5.45879; 0; 0; 2693; 7354
10047; 4; 9.9771; 6.44171; 55.5406; 10.0735; 5.98013; 0; 0; 4383; 5664
10047; 5; 12.0779; 7.17028; 64.6608; 11.9031; 6.97911; 11.7739; 7.47074; 5954; 4093
10047; 6; 10.4854; 6.79908; 61.2521; 10.295; 6.38615; 0; 0; 4641; 5406
10047; 7; 11.4481; 7.76443; 61.6071; 11.5986; 7.27967; 0; 0; 5869; 4178
10047; 8; 11.5164; 6.82391; 63.8084; 11.1544; 6.48105; 0; 0; 5538; 4509
10047; 9; 10.7498; 6.20076; 57.2936; 10.7115; 6.47217; 10.3334; 6.12885; 5425; 4622
10047; 10; 12.8183; 6.75326; 65.1884; 12.3895; 6.92798; 0; 0; 6488; 3559
10047; 11; 13.3726; 6.93383; 74.9349; 13.0711; 6.80975; 0; 0; 7103; 2944
10047; 12; 13.9682; 6.56781; 73.127; 13.7031; 6.59364; 0; 0; 7671; 2376
10047; 13; 14.3659; 6.27427; 76.2865; 14.0051; 6.21703; 14.3331; 6.62115; 8212; 1835
10054; 1; 9.20279; 5.44034; 38.4646; 9.20902; 5.79308; 8.76361; 5.25733; 2456; 7598
10054; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 8228
10054; 3; 9.89963; 5.51558; 45.0162; 9.58329; 5.46128; 0; 0; 2693; 7361
10054; 4; 9.97649; 6.44198; 55.5405; 10.0731; 5.98069; 0; 0; 4383; 5671
10054; 5; 12.074; 7.17265; 64.6608; 11.8984; 6.98116; 11.7647; 7.47372; 5954; 4100
10054; 6; 10.4772; 6.79929; 61.281; 10.2934; 6.38533; 0; 0; 4641; 5413
10054; 7; 11.4436; 7.76658; 61.6094; 11.5939; 7.28173; 0; 0; 5869; 4185
10054; 8; 11.5141; 6.8252; 63.8159; 11.1553; 6.49304; 0; 0; 5538; 4516
10054; 9; 10.7491; 6.20101; 57.2937; 10.7111; 6.45825; 10.3318; 6.12803; 5425; 4629
10054; 10; 12.8139; 6.75514; 65.1857; 12.3856; 6.93035; 0; 0; 6488; 3566
10054; 11; 13.3679; 6.93555; 74.9364; 13.0662; 6.81114; 0; 0; 7103; 2951
10054; 12; 13.9635; 6.56999; 73.1277; 13.6986; 6.59562; 0; 0; 7671; 2383
10054; 13; 14.3613; 6.27645; 76.2872; 13.9967; 6.22283; 14.3283; 6.62344; 8212; 1842
10103; 1; 9.20281; 5.44035; 38.4645; 9.19928; 5.7687; 8.76361; 5.25733; 2456; 7647
10103; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 8277
10103; 3; 9.90808; 5.51062; 44.9792; 9.58047; 5.45882; 0; 0; 2693; 7410
10103; 4; 9.99022; 6.43044; 55.5465; 10.0897; 5.97016; 0; 0; 4383; 5720
10103; 5; 12.0821; 7.16773; 64.6607; 11.9073; 6.97656; 11.7781; 7.4682; 5954; 4149
10103; 6; 10.5109; 6.78934; 61.2066; 10.3134; 6.37021; 0; 0; 4641; 5462
10103; 7; 11.4547; 7.76277; 61.5969; 11.6028; 7.27713; 0; 0; 5869; 4234
10103; 8; 11.5258; 6.8179; 63.8324; 11.1697; 6.48375; 0; 0; 5538; 4565
10103; 9; 10.7641; 6.19105; 57.2943; 10.7255; 6.44863; 10.3519; 6.11291; 5425; 4678
10103; 10; 12.8186; 6.74694; 65.1676; 12.3937; 6.92544; 0; 0; 6488; 3615
10103; 11; 13.3688; 6.92331; 74.9331; 13.0675; 6.79964; 0; 0; 7103; 3000
10103; 12; 13.9663; 6.55626; 73.1176; 13.6992; 6.58254; 0; 0; 7671; 2432
10103; 13; 14.364; 6.26273; 76.2771; 13.9973; 6.21113; 14.333; 6.60802; 8212; 1891
10103; 14; 14.7098; 5.55281; 77.3406; 14.4071; 5.93311; 0; 0; 10103; 0
10115; 1; 9.20282; 5.44036; 38.4645; 9.19928; 5.7687; 8.76361; 5.25733; 2456; 7659
10115; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 8289
10115; 3; 9.90799; 5.51089; 44.98; 9.58048; 5.45885; 0; 0; 2693; 7422
10115; 4; 9.99011; 6.43102; 55.5461; 10.0895; 5.97064; 0; 0; 4383; 5732
10115; 5; 12.0773; 7.17141; 64.6607; 11.9025; 6.98025; 11.7733; 7.4719; 5954; 4161
10115; 6; 10.5145; 6.78968; 61.1921; 10.3114; 6.37186; 0; 0; 4641; 5474
10115; 7; 11.4461; 7.76509; 61.6126; 11.598; 7.28082; 0; 0; 5869; 4246
10115; 8; 11.5233; 6.82009; 63.843; 11.1696; 6.48435; 0; 0; 5538; 4577
10115; 9; 10.764; 6.19164; 57.2944; 10.7253; 6.44921; 10.3499; 6.11457; 5425; 4690
10115; 10; 12.8144; 6.75128; 65.1711; 12.3889; 6.92913; 0; 0; 6488; 3627
10115; 11; 13.3667; 6.93096; 74.9446; 13.064; 6.80463; 0; 0; 7103; 3012
10115; 12; 13.9642; 6.56764; 73.1239; 13.6983; 6.59286; 0; 0; 7671; 2444
10115; 13; 14.3619; 6.2741; 76.2834; 13.9966; 6.22111; 14.3297; 6.62045; 8212; 1903
10115; 14; 14.6974; 5.55986; 77.2928; 14.406; 5.9396; 0; 0; 10103; 12
10139; 1; 9.20281; 5.44035; 38.4645; 9.19928; 5.7687; 8.76361; 5.25733; 2456; 7683
10139; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 8313
10139; 3; 9.90716; 5.51127; 44.9835; 9.58047; 5.45883; 0; 0; 2693; 7446
10139; 4; 9.98842; 6.43176; 55.5462; 10.0879; 5.97144; 0; 0; 4383; 5756
10139; 5; 12.0753; 7.17219; 64.6607; 11.9005; 6.98103; 11.7713; 7.47268; 5954; 4185
10139; 6; 10.485; 6.79082; 61.2991; 10.312; 6.37126; 0; 0; 4641; 5498
10139; 7; 11.4452; 7.76624; 61.6085; 11.5961; 7.2816; 0; 0; 5869; 4270
10139; 8; 11.5215; 6.82083; 63.8434; 11.1673; 6.4737; 0; 0; 5538; 4601
10139; 9; 10.7623; 6.19234; 57.2944; 10.724; 6.46395; 10.3504; 6.11396; 5425; 4714
10139; 10; 12.81; 6.74978; 65.1582; 12.387; 6.92992; 0; 0; 6488; 3651
10139; 11; 13.3614; 6.93052; 74.9589; 13.0572; 6.80082; 0; 0; 7103; 3036
10139; 12; 13.9598; 6.57114; 73.1275; 13.6947; 6.59578; 0; 0; 7671; 2468
10139; 13; 14.3576; 6.27761; 76.287; 13.993; 6.22402; 14.3246; 6.62455; 8212; 1927
10139; 14; 14.6731; 5.55681; 77.2102; 14.4023; 5.94253; 0; 0; 10103; 36
10174; 1; 9.20273; 5.44043; 38.465; 9.20903; 5.78703; 8.76361; 5.25733; 2456; 7718
10174; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 8348
10174; 3; 9.89868; 5.51657; 45.0194; 9.58547; 5.45805; 0; 0; 2693; 7481
10174; 4; 9.9751; 6.44456; 55.53; 10.0712; 5.98181; 0; 0; 4383; 5791
10174; 5; 12.0718; 7.17332; 64.6607; 11.8974; 6.9828; 11.7637; 7.47536; 5954; 4220
10174; 6; 10.4856; 6.80123; 61.2349; 10.2947; 6.38203; 0; 0; 4641; 5533
10174; 7; 11.4436; 7.76807; 61.6003; 11.5929; 7.28337; 0; 0; 5869; 4305
10174; 8; 11.5114; 6.82623; 63.8133; 11.151; 6.49472; 0; 0; 5538; 4636
10174; 9; 10.7457; 6.20268; 57.2926; 10.7075; 6.46021; 10.3331; 6.12473; 5425; 4749
10174; 10; 12.8081; 6.75236; 65.1666; 12.3835; 6.93103; 0; 0; 6488; 3686
10174; 11; 13.3617; 6.93574; 74.9638; 13.0569; 6.8049; 0; 0; 7103; 3071
10174; 12; 13.9613; 6.57695; 73.1241; 13.6955; 6.60214; 0; 0; 7671; 2503
10174; 13; 14.359; 6.28341; 76.2836; 13.9938; 6.23039; 14.3268; 6.6298; 8212; 1962
10174; 14; 14.7139; 5.57649; 77.3723; 14.4032; 5.94888; 0; 0; 10103; 71
10211; 1; 9.2028; 5.44032; 38.4645; 9.19928; 5.7687; 8.76361; 5.25733; 2456; 7755
10211; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 8385
10211; 3; 9.90127; 5.51459; 45.0095; 9.58045; 5.45876; 0; 0; 2693; 7518
10211; 4; 9.97884; 6.4398; 55.5362; 10.0761; 5.97802; 0; 0; 4383; 5828
10211; 5; 12.0753; 7.1709; 64.6608; 11.9005; 6.97973; 11.7713; 7.47136; 5954; 4257
10211; 6; 10.4777; 6.79752; 61.2817; 10.2957; 6.38427; 0; 0; 4641; 5570
10211; 7; 11.4447; 7.76477; 61.6101; 11.5961; 7.2803; 0; 0; 5869; 4342
10211; 8; 11.5156; 6.82338; 63.8164; 11.1593; 6.48499; 0; 0; 5538; 4673
10211; 9; 10.7507; 6.19898; 57.2974; 10.7131; 6.46895; 10.3342; 6.12697; 5425; 4786
10211; 10; 12.8125; 6.75081; 65.1714; 12.387; 6.92861; 0; 0; 6488; 3723
10211; 11; 13.3645; 6.92989; 74.9417; 13.0622; 6.80421; 0; 0; 7103; 3108
10211; 12; 13.9628; 6.565; 73.1186; 13.6959; 6.59112; 0; 0; 7671; 2540
10211; 13; 14.3605; 6.27146; 76.2781; 13.9942; 6.21937; 14.3294; 6.61692; 8212; 1999
10211; 14; 14.7133; 5.56504; 77.3682; 14.4035; 5.93785; 0; 0; 10103; 108
10238; 1; 9.20282; 5.44036; 38.4645; 9.20903; 5.78687; 8.76361; 5.25733; 2456; 7782
10238; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 8412
10238; 3; 9.90366; 5.51364; 44.9997; 9.58558; 5.458; 0; 0; 2693; 7545
10238; 4; 9.98243; 6.43715; 55.5416; 10.0808; 5.97613; 0; 0; 4383; 5855
10238; 5; 12.072; 7.1749; 64.6607; 11.8972; 6.98347; 11.7635; 7.47604; 5954; 4284
10238; 6; 10.4793; 6.79566; 61.2943; 10.3046; 6.37623; 0; 0; 4641; 5597
10238; 7; 11.4434; 7.7695; 61.6022; 11.5927; 7.28404; 0; 0; 5869; 4369
10238; 8; 11.5164; 6.82461; 63.8356; 11.159; 6.48579; 0; 0; 5538; 4700
10238; 9; 10.7556; 6.19717; 57.2976; 10.7167; 6.4547; 10.343; 6.11893; 5425; 4813
10238; 10; 12.8075; 6.75322; 65.1626; 12.3837; 6.93261; 0; 0; 6488; 3750
10238; 11; 13.3604; 6.93601; 74.9643; 13.0556; 6.80503; 0; 0; 7103; 3135
10238; 12; 13.9616; 6.57602; 73.1162; 13.6942; 6.60255; 0; 0; 7671; 2567
10238; 13; 14.3594; 6.28249; 76.2757; 13.9926; 6.23079; 14.3287; 6.62753; 8212; 2026
10238; 14; 14.7138; 5.5774; 77.3774; 14.4019; 5.94927; 0; 0; 10103; 135
10269; 1; 9.20258; 5.43985; 38.4638; 9.19928; 5.7687; 8.76361; 5.25733; 2456; 7813
10269; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 8443
10269; 3; 9.91701; 5.49717; 44.9215; 9.57981; 5.45764; 0; 0; 2693; 7576
10269; 4; 10.006; 6.40247; 55.5559; 10.1034; 5.94453; 0; 0; 4383; 5886
10269; 5; 12.184; 7.05936; 64.6611; 12.0029; 6.86514; 11.8691; 7.35764; 5954; 4315
10269; 6; 10.5081; 6.7613; 61.281; 10.3047; 6.35325; 0; 0; 4641; 5628
10269; 7; 11.5365; 7.64621; 61.6805; 11.6984; 7.16571; 0; 0; 5869; 4400
10269; 8; 11.5836; 6.74775; 63.609; 11.1842; 6.43838; 0; 0; 5538; 4731
10269; 9; 10.7813; 6.16311; 57.2953; 10.7367; 6.41998; 10.3432; 6.09595; 5425; 4844
10269; 10; 12.9084; 6.62174; 65.0965; 12.4907; 6.81304; 0; 0; 6488; 3781
10269; 11; 13.4111; 6.73083; 74.6998; 13.1446; 6.66106; 0; 0; 7103; 3166
10269; 12; 13.9581; 6.3248; 73.1984; 13.7077; 6.33846; 0; 0; 7671; 2598
10269; 13; 14.3551; 6.03059; 76.3595; 14.0057; 5.96577; 14.3075; 6.38934; 8212; 2057
10269; 14; 14.6678; 5.29354; 77.1395; 14.415; 5.68426; 0; 0; 10103; 166
10284; 1; 9.20697; 5.44365; 38.4627; 9.20903; 5.78809; 8.76361; 5.25733; 2456; 7828
10284; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 8458
10284; 3; 9.94066; 5.47484; 44.7924; 9.58457; 5.45791; 0; 0; 2693; 7591
10284; 4; 10.0612; 6.36348; 55.5414; 10.1627; 5.90152; 0; 0; 4383; 5901
10284; 5; 12.2432; 7.01125
